,Unnamed: 0,ori,county,name,region,lat,lon,"lat,lon",data_year,offense,state_abbr,cleared,actual
65,1,TX0151100,BEXAR,Olmos Park Police Department,South,29.471867,-98.4906,"29.471867,-98.4906",2019,larceny,TX,2,23
66,1,TX0151100,BEXAR,Olmos Park Police Department,South,29.471867,-98.4906,"29.471867,-98.4906",2019,aggravated-assault,TX,0,1
67,1,TX0151100,BEXAR,Olmos Park Police Department,South,29.471867,-98.4906,"29.471867,-98.4906",2019,motor-vehicle-theft,TX,0,0
68,1,TX0151100,BEXAR,Olmos Park Police Department,South,29.471867,-98.4906,"29.471867,-98.4906",2019,property-crime,TX,3,31
69,1,TX0151100,BEXAR,Olmos Park Police Department,South,29.471867,-98.4906,"29.471867,-98.4906",2019,rape,TX,0,0
70,1,TX0151100,BEXAR,Olmos Park Police Department,South,29.471867,-98.4906,"29.471867,-98.4906",2019,violent-crime,TX,0,1
71,1,TX0151100,BEXAR,Olmos Park Police Department,South,29.471867,-98.4906,"29.471867,-98.4906",2019,rape-legacy,TX,0,0
72,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,property-crime,TX,536,5166
73,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,rape,TX,24,166
74,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,rape-legacy,TX,0,0
75,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,robbery,TX,12,79
76,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,violent-crime,TX,210,627
77,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,arson,TX,22,49
78,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,burglary,TX,80,975
79,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,homicide,TX,8,10
80,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,human-trafficing,TX,0,0
81,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,larceny,TX,450,3770
82,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,motor-vehicle-theft,TX,6,421
83,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,aggravated-assault,TX,166,372
84,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,property-crime,TX,536,5166
85,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,rape,TX,24,166
86,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,rape-legacy,TX,0,0
87,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,robbery,TX,12,79
88,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,violent-crime,TX,210,627
89,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,arson,TX,22,49
90,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,burglary,TX,80,975
91,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,homicide,TX,8,10
92,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,human-trafficing,TX,0,0
93,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,larceny,TX,450,3770
94,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,motor-vehicle-theft,TX,6,421
95,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2018,aggravated-assault,TX,166,372
96,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2019,rape-legacy,TX,0,0
97,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2019,violent-crime,TX,241,692
98,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2019,robbery,TX,13,88
99,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2019,rape,TX,15,145
100,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2019,property-crime,TX,309,5297
101,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2019,motor-vehicle-theft,TX,18,506
102,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2019,larceny,TX,273,3801
103,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2019,human-trafficing,TX,0,0
104,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2019,homicide,TX,8,13
105,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2019,burglary,TX,18,990
106,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2019,arson,TX,13,39
107,2,TX0150000,BEXAR,Bexar County Sheriff's Office,South,29.429178000000004,-98.50717,"29.429178,-98.50717",2019,aggravated-assault,TX,205,446
108,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,arson,TX,0,0
109,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,violent-crime,TX,3,4
110,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,robbery,TX,0,0
111,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,rape-legacy,TX,0,0
112,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,rape,TX,0,1
113,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,property-crime,TX,1,43
114,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,motor-vehicle-theft,TX,0,0
115,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,larceny,TX,0,28
116,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,human-trafficing,TX,0,0
117,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,homicide,TX,0,0
118,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,burglary,TX,1,15
119,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,aggravated-assault,TX,3,3
120,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,arson,TX,0,0
121,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,violent-crime,TX,3,4
122,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,robbery,TX,0,0
123,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,rape-legacy,TX,0,0
124,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,rape,TX,0,1
125,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,property-crime,TX,1,43
126,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,motor-vehicle-theft,TX,0,0
127,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,larceny,TX,0,28
128,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,human-trafficing,TX,0,0
129,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,homicide,TX,0,0
130,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,burglary,TX,1,15
131,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2018,aggravated-assault,TX,3,3
132,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2019,arson,TX,0,0
133,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2019,burglary,TX,1,52
134,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2019,homicide,TX,0,0
135,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2019,human-trafficing,TX,0,0
136,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2019,larceny,TX,0,28
137,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2019,motor-vehicle-theft,TX,1,3
138,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2019,property-crime,TX,2,83
139,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2019,rape,TX,0,1
140,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2019,rape-legacy,TX,0,0
141,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2019,robbery,TX,1,1
142,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2019,aggravated-assault,TX,0,0
143,3,TX0151300,BEXAR,Terrell Hills Police Department,South,29.474961999999998,-98.45926,"29.474962,-98.45926",2019,violent-crime,TX,1,2
144,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,aggravated-assault,TX,10,17
145,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,violent-crime,TX,12,27
146,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,robbery,TX,2,10
147,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,rape-legacy,TX,0,0
148,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,rape,TX,0,0
149,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,property-crime,TX,175,342
150,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,motor-vehicle-theft,TX,7,24
151,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,larceny,TX,166,300
152,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,human-trafficing,TX,0,0
153,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,homicide,TX,0,0
154,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,burglary,TX,2,18
155,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,arson,TX,0,0
156,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,aggravated-assault,TX,10,17
157,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,violent-crime,TX,12,27
158,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,robbery,TX,2,10
159,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,rape-legacy,TX,0,0
160,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,rape,TX,0,0
161,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,property-crime,TX,175,342
162,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,motor-vehicle-theft,TX,7,24
163,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,larceny,TX,166,300
164,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,human-trafficing,TX,0,0
165,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,homicide,TX,0,0
166,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,burglary,TX,2,18
167,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2018,arson,TX,0,0
168,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2019,arson,TX,0,0
169,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2019,violent-crime,TX,18,38
170,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2019,robbery,TX,3,8
171,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2019,rape-legacy,TX,0,0
172,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2019,rape,TX,0,0
173,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2019,property-crime,TX,118,304
174,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2019,motor-vehicle-theft,TX,7,37
175,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2019,larceny,TX,110,244
176,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2019,human-trafficing,TX,0,0
177,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2019,homicide,TX,1,1
178,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2019,burglary,TX,1,23
179,4,TX0150200,BEXAR,Balcones Heights Police Department,South,29.490864000000002,-98.55476,"29.490864,-98.55476",2019,aggravated-assault,TX,14,29
180,5,TX0151500,BEXAR,Windcrest Police Department,South,29.516685,-98.38105999999999,"29.516685,-98.38106",2018,aggravated-assault,TX,2,2
181,5,TX0151500,BEXAR,Windcrest Police Department,South,29.516685,-98.38105999999999,"29.516685,-98.38106",2018,arson,TX,0,1
182,5,TX0151500,BEXAR,Windcrest Police Department,South,29.516685,-98.38105999999999,"29.516685,-98.38106",2018,burglary,TX,1,19
183,5,TX0151500,BEXAR,Windcrest Police Department,South,29.516685,-98.38105999999999,"29.516685,-98.38106",2018,homicide,TX,0,0
184,5,TX0151500,BEXAR,Windcrest Police Department,South,29.516685,-98.38105999999999,"29.516685,-98.38106",2018,human-trafficing,TX,0,0
185,5,TX0151500,BEXAR,Windcrest Police Department,South,29.516685,-98.38105999999999,"29.516685,-98.38106",2018,larceny,TX,28,206
186,5,TX0151500,BEXAR,Windcrest Police Department,South,29.516685,-98.38105999999999,"29.516685,-98.38106",2018,motor-vehicle-theft,TX,12,27
187,5,TX0151500,BEXAR,Windcrest Police Department,South,29.516685,-98.38105999999999,"29.516685,-98.38106",2018,property-crime,TX,41,252
188,5,TX0151500,BEXAR,Windcrest Police Department,South,29.516685,-98.38105999999999,"29.516685,-98.38106",2018,rape,TX,0,1
189,5,TX0151500,BEXAR,Windcrest Police Department,South,29.516685,-98.38105999999999,"29.516685,-98.38106",2018,rape-legacy,TX,0,0
190,5,TX0151500,BEXAR,Windcrest Police Department,South,29.516685,-98.38105999999999,"29.516685,-98.38106",2018,robbery,TX,2,8
191,5,TX0151500,BEXAR,Windcrest Police Department,South,29.516685,-98.38105999999999,"29.516685,-98.38106",2018,violent-crime,TX,4,11
192,5,TX0151500,BEXAR,Windcrest Police Department,South,29.516685,-98.38105999999999,"29.516685,-98.38106",2018,aggravated-assault,TX,2,2
193,5,TX0151500,BEXAR,Windcrest Police Department,South,29.516685,-98.38105999999999,"29.516685,-98.38106",2018,arson,TX,0,1
194,5,TX0151500,BEXAR,Windcrest Police Department,South,29.516685,-98.38105999999999,"29.516685,-98.38106",2018,burglary,TX,1,19
195,5,TX0151500,BEXAR,Windcrest Police Department,South,29.516685,-98.38105999999999,"29.516685,-98.38106",2018,homicide,TX,0,0
196,5,TX0151500,BEXAR,Windcrest Police Department,South,29.516685,-98.38105999999999,"29.516685,-98.38106",2018,human-trafficing,TX,0,0
197,5,TX0151500,BEXAR,Windcrest Police Department,South,29.516685,-98.38105999999999,"29.516685,-98.38106",2018,larceny,TX,28,206
